id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality,extroversion_score,introversion_score,social_balance,social_fatigue,social_proactivity,solitude_preference,feature_mean,feature_std,feature_max,feature_min,is_pseudo,confidence
4597,9.0,2.0,1.0,2.0,1.0,1.0,2.0,Introvert,1.5,4.0,-2.5,1.0,2.0,0.0,2.055724256774427,3.0728882172004646,9.0,-2.5,False,1.0
4598,0.0,0.0,10.0,6.0,0.0,13.0,4.0,Introvert,8.25,0.0,8.25,0.0,78.0,0.0,13.90029424218028,24.846395346341115,78.0,0.0,False,1.0
4599,11.0,2.0,0.0,0.0,2.0,5.0,3.0,Introvert,2.0,5.0,-3.0,0.0,0.0,0.0,2.3854182262095294,3.9580360550366716,11.0,-3.0,False,1.0
4600,5.0,2.0,0.0,1.0,2.0,0.0,1.0,Introvert,0.5,3.0,-2.5,0.0,0.0,0.0,1.0138590913695227,2.067801565742268,5.0,-2.5,False,1.0
4601,3.0,0.0,7.0,4.0,0.0,6.0,5.0,Extrovert,5.5,1.0,4.5,0.0,24.0,6.0,5.958312281540819,7.2256854714555505,24.0,0.0,False,1.0
4602,4.0,2.0,,0.0,2.0,2.0,2.0,Introvert,1.3333333333333333,2.6666666666666665,-1.3333333333333333,,0.0,0.0,1.3457933711199235,1.6337060490771633,4.0,-1.3333333333333333,False,1.0
4603,9.0,2.0,0.0,1.0,2.0,4.0,,Introvert,1.6666666666666667,4.333333333333333,-2.666666666666666,0.0,4.0,0.0,2.2968845874520154,3.34323918585013,9.0,-2.666666666666666,False,1.0
4604,2.0,0.0,10.0,3.0,0.0,8.0,7.0,Extrovert,7.0,0.6666666666666666,6.333333333333333,0.0,24.0,4.0,6.355876604110972,7.373419857221041,24.0,0.0,False,1.0
4605,3.0,0.0,9.0,7.0,0.0,4.0,7.0,Extrovert,6.75,1.0,5.75,0.0,28.0,6.0,6.986685987105115,8.466100821302396,28.0,0.0,False,1.0
4606,3.0,0.0,9.0,5.0,0.0,7.0,3.0,Extrovert,6.0,1.0,5.0,0.0,35.0,6.0,7.664670171729712,10.734899213029376,35.0,0.0,False,1.0
4607,0.0,0.0,6.0,3.0,0.0,5.0,4.0,Extrovert,4.5,0.0,4.5,0.0,15.0,0.0,3.792442403377877,4.746164995759102,15.0,0.0,False,1.0
4608,2.0,1.0,7.0,6.0,0.0,7.0,4.0,Introvert,6.0,1.0,5.0,0.0,42.0,2.0,8.376250836958262,13.034264690719827,42.0,0.0,False,1.0
4609,1.0,0.0,7.0,4.0,0.0,12.0,9.0,Extrovert,8.0,0.3333333333333333,7.666666666666667,0.0,48.0,2.0,9.84832481499377,14.998038610262304,48.0,0.0,False,1.0
4610,1.0,0.0,4.0,4.0,0.0,14.0,4.0,Extrovert,6.5,0.3333333333333333,6.166666666666667,0.0,56.0,2.0,10.388954333617415,17.76692726250318,56.0,0.0,False,1.0
4611,4.0,2.0,3.0,,2.0,2.0,2.0,Introvert,2.3333333333333335,2.6666666666666665,-0.33333333333333304,6.0,,0.0,2.3594860364937316,1.9028622173277085,6.0,-0.33333333333333304,False,1.0
4612,9.0,2.0,3.0,,2.0,4.0,1.0,Introvert,2.6666666666666665,4.333333333333333,-1.6666666666666665,6.0,,0.0,3.0343413299549127,3.1897010365721052,9.0,-1.6666666666666665,False,1.0
4613,2.0,1.0,4.0,6.0,0.0,12.0,3.0,Extrovert,6.25,1.0,5.25,0.0,72.0,2.0,12.622363382978211,22.89939976609824,72.0,0.0,False,1.0
4614,3.0,0.0,8.0,7.0,0.0,9.0,8.0,Extrovert,8.0,1.0,7.0,0.0,63.0,6.0,12.279958784920412,19.605234977511707,63.0,0.0,False,1.0
4615,0.0,0.0,6.0,6.0,0.0,4.0,5.0,Extrovert,5.25,0.0,5.25,0.0,24.0,0.0,5.310023633428668,7.505325563105234,24.0,0.0,False,1.0
4616,9.0,2.0,3.0,0.0,2.0,3.0,0.0,Introvert,1.5,4.333333333333333,-2.833333333333333,6.0,0.0,0.0,2.316007208787108,3.3897694323828804,9.0,-2.833333333333333,False,1.0
4617,1.0,0.0,6.0,7.0,0.0,13.0,9.0,Extrovert,8.75,0.3333333333333333,8.416666666666666,0.0,91.0,2.0,16.06608888179848,28.919731383645484,91.0,0.0,False,1.0
4618,3.0,0.0,4.0,3.0,1.0,12.0,9.0,Extrovert,7.0,1.3333333333333333,5.666666666666667,4.0,36.0,6.0,8.493269106670532,10.889551139352184,36.0,0.0,False,1.0
4619,2.0,0.0,6.0,6.0,0.0,15.0,8.0,Extrovert,8.75,0.6666666666666666,8.083333333333334,0.0,90.0,4.0,16.11465527528902,28.52245787456832,90.0,0.0,False,1.0
4620,3.0,0.0,5.0,4.0,0.0,5.0,4.0,Extrovert,4.5,1.0,3.5,0.0,20.0,6.0,5.02739825668197,5.999955819194678,20.0,0.0,False,1.0
4621,1.0,0.0,7.0,6.0,0.0,12.0,5.0,Extrovert,7.5,0.3333333333333333,7.166666666666667,0.0,72.0,2.0,12.96898325958461,22.818406578223577,72.0,0.0,False,1.0
4622,11.0,2.0,,1.0,2.0,0.0,1.0,Introvert,0.6666666666666666,5.0,-4.333333333333333,,0.0,0.0,2.0313449213439276,4.394387748695552,11.0,-4.333333333333333,False,1.0
4623,2.0,0.0,7.0,7.0,0.0,6.0,5.0,Introvert,6.25,0.6666666666666666,5.583333333333333,0.0,42.0,4.0,8.533792614268405,12.999632519417595,42.0,0.0,False,1.0
4624,,0.0,6.0,4.0,0.0,10.0,5.0,Extrovert,6.25,0.0,6.25,0.0,40.0,,9.065803685053584,13.10082252103123,40.0,0.0,False,1.0
4625,,0.0,5.0,4.0,0.0,8.0,5.0,Extrovert,5.5,0.0,5.5,0.0,32.0,,7.468117959313162,10.419303776608839,32.0,0.0,False,1.0
4626,0.0,0.0,9.0,5.0,0.0,5.0,6.0,Extrovert,6.25,0.0,6.25,0.0,25.0,0.0,5.83515091158551,7.853647612546566,25.0,0.0,False,1.0
4627,2.0,1.0,7.0,5.0,0.0,8.0,3.0,Extrovert,5.75,1.0,4.75,0.0,40.0,2.0,8.007592576430618,12.426017132559707,40.0,0.0,False,1.0
4628,4.0,0.0,8.0,6.0,0.0,8.0,10.0,Extrovert,8.0,1.3333333333333333,6.666666666666667,0.0,48.0,8.0,10.397700565067684,14.680802909519254,48.0,0.0,False,1.0
4629,1.0,0.0,8.0,3.0,0.0,4.0,3.0,Extrovert,4.5,0.3333333333333333,4.166666666666667,0.0,12.0,2.0,3.573814825029763,3.827961767765779,12.0,0.0,False,1.0
4630,3.0,0.0,6.0,5.0,0.0,12.0,10.0,Extrovert,8.25,1.0,7.25,0.0,60.0,6.0,11.964954746262906,18.658577922735653,60.0,0.0,False,1.0
4631,10.0,2.0,1.0,3.0,2.0,5.0,0.0,Introvert,2.25,4.666666666666667,-2.416666666666667,2.0,15.0,0.0,3.828952952726258,5.117572582451844,15.0,-2.416666666666667,False,1.0
4632,4.0,2.0,0.0,1.0,2.0,0.0,1.0,Introvert,0.5,2.6666666666666665,-2.1666666666666665,0.0,0.0,0.0,0.8957222133765674,1.736055528740018,4.0,-2.1666666666666665,False,1.0
4633,2.0,0.0,7.0,7.0,0.0,5.0,6.0,Extrovert,6.25,0.6666666666666666,5.583333333333333,0.0,35.0,4.0,7.568834638363793,10.740253240525814,35.0,0.0,False,1.0
4634,4.0,0.0,7.0,5.0,0.0,,3.0,Extrovert,5.0,1.3333333333333333,3.666666666666667,0.0,,8.0,3.411346289358006,2.8265803025793916,8.0,0.0,False,1.0
4635,0.0,1.0,4.0,6.0,0.0,10.0,7.0,Extrovert,6.75,0.3333333333333333,6.416666666666667,0.0,60.0,0.0,10.904177722493394,19.017293541800065,60.0,0.0,False,1.0
4636,,0.0,8.0,7.0,0.0,15.0,3.0,Extrovert,8.25,0.0,8.25,0.0,105.0,,20.273584212729308,35.35426501670702,105.0,0.0,False,1.0
4637,2.0,0.0,10.0,4.0,0.0,6.0,7.0,Introvert,6.75,0.6666666666666666,6.083333333333333,0.0,24.0,4.0,6.25665301692684,7.337491684230495,24.0,0.0,False,1.0
4638,3.0,0.0,8.0,,0.0,11.0,6.0,Extrovert,8.333333333333334,1.0,7.333333333333334,0.0,,6.0,4.682209160914417,3.957602319004983,11.0,0.0,False,1.0
4639,3.0,0.0,8.0,5.0,0.0,5.0,7.0,Extrovert,6.25,1.0,5.25,0.0,25.0,6.0,6.382494317754116,7.52346444808349,25.0,0.0,False,1.0
4640,3.0,0.0,7.0,3.0,0.0,15.0,7.0,Extrovert,8.0,1.0,7.0,0.0,45.0,6.0,9.811961319767688,13.939307158987003,45.0,0.0,False,1.0
4641,11.0,2.0,1.0,0.0,2.0,,,Introvert,0.5,5.0,-4.5,2.0,,0.0,2.2422612834270987,4.556525616748825,11.0,-4.5,False,1.0
4642,6.0,2.0,,0.0,2.0,0.0,,Introvert,0.0,3.3333333333333335,-3.3333333333333335,,0.0,0.0,1.1547178076063809,2.799904145347373,6.0,-3.3333333333333335,False,1.0
4643,2.0,0.0,8.0,6.0,0.0,7.0,8.0,Extrovert,7.25,0.6666666666666666,6.583333333333333,0.0,42.0,4.0,8.913431507842999,12.934998682128281,42.0,0.0,False,1.0
4644,2.0,0.0,8.0,7.0,0.0,4.0,4.0,Extrovert,5.75,0.6666666666666666,5.083333333333333,0.0,28.0,4.0,6.418489707024693,8.564874680343028,28.0,0.0,False,1.0
4645,0.0,0.0,4.0,5.0,0.0,7.0,,Extrovert,5.333333333333333,0.0,5.333333333333333,0.0,35.0,0.0,6.97492695418074,11.37486006009443,35.0,0.0,False,1.0
4646,1.0,0.0,6.0,7.0,0.0,9.0,8.0,Extrovert,7.5,0.3333333333333333,7.166666666666667,0.0,63.0,2.0,11.722441315298884,19.8398135811866,63.0,0.0,False,1.0
4647,9.0,2.0,1.0,1.0,2.0,5.0,,Introvert,2.3333333333333335,4.333333333333333,-1.9999999999999996,2.0,5.0,0.0,2.7600308736767065,3.1775494059879876,9.0,-1.9999999999999996,False,1.0
4648,1.0,1.0,7.0,4.0,0.0,6.0,3.0,Extrovert,5.0,0.6666666666666666,4.333333333333333,0.0,24.0,1.0,5.39593344196619,7.389808615569666,24.0,0.0,False,1.0
4649,3.0,0.0,4.0,5.0,0.0,8.0,6.0,Extrovert,5.75,1.0,4.75,0.0,40.0,6.0,8.256269937843385,12.333686605101004,40.0,0.0,False,1.0
4650,0.0,0.0,8.0,4.0,1.0,12.0,5.0,Extrovert,7.25,0.3333333333333333,6.916666666666667,8.0,48.0,0.0,9.93827876663947,14.926898478954548,48.0,0.0,False,1.0
4651,10.0,2.0,2.0,0.0,2.0,2.0,,Introvert,1.3333333333333333,4.666666666666667,-3.333333333333334,4.0,0.0,0.0,2.2897341870033614,3.7296921374981205,10.0,-3.333333333333334,False,1.0
4652,0.0,0.0,6.0,3.0,0.0,12.0,5.0,Extrovert,6.5,0.0,6.5,0.0,36.0,0.0,7.447577023712398,11.395373160439824,36.0,0.0,False,1.0
4653,6.0,2.0,2.0,3.0,2.0,3.0,1.0,Introvert,2.25,3.3333333333333335,-1.0833333333333335,4.0,9.0,0.0,2.9287052984810025,2.874041400112832,9.0,-1.0833333333333335,False,1.0
4654,3.0,0.0,7.0,4.0,0.0,13.0,,Extrovert,8.0,1.0,7.0,0.0,52.0,6.0,10.98180016682553,16.626297384620347,52.0,0.0,False,1.0
4655,2.0,0.0,8.0,7.0,0.0,15.0,3.0,Extrovert,8.25,0.6666666666666666,7.583333333333333,0.0,105.0,4.0,18.00215651841242,33.5231507864361,105.0,0.0,False,1.0
4656,2.0,0.0,,4.0,0.0,8.0,7.0,Extrovert,6.333333333333333,0.6666666666666666,5.666666666666666,,32.0,4.0,7.797938846536609,10.275158908772415,32.0,0.0,False,1.0
4657,3.0,0.0,7.0,3.0,0.0,,7.0,Extrovert,5.666666666666667,1.0,4.666666666666667,0.0,,6.0,3.37059414330789,2.7387734759153295,7.0,0.0,False,1.0
4658,,0.0,8.0,4.0,0.0,9.0,6.0,Extrovert,6.75,0.0,6.75,0.0,36.0,,8.64744994210714,11.686454528437535,36.0,0.0,False,1.0
4659,3.0,0.0,3.0,6.0,0.0,7.0,7.0,Extrovert,5.75,1.0,4.75,0.0,42.0,6.0,8.532664919881704,12.987247245155281,42.0,0.0,False,1.0
4660,0.0,0.0,6.0,,0.0,14.0,5.0,Extrovert,8.333333333333334,0.0,8.333333333333334,0.0,,0.0,4.288912728908595,5.02935233876163,14.0,0.0,False,1.0
4661,,0.0,6.0,5.0,0.0,12.0,8.0,Extrovert,7.75,0.0,7.75,0.0,60.0,,12.892045892522766,19.79464399103549,60.0,0.0,False,1.0
4662,,0.0,8.0,3.0,0.0,11.0,4.0,Extrovert,6.5,0.0,6.5,0.0,33.0,,8.073100900417142,10.78670256199932,33.0,0.0,False,1.0
4663,5.0,2.0,2.0,1.0,1.0,3.0,0.0,Introvert,1.5,2.6666666666666665,-1.1666666666666665,2.0,3.0,0.0,1.7129222452638264,1.7608316317030637,5.0,-1.1666666666666665,False,1.0
4664,3.0,0.0,8.0,7.0,0.0,8.0,10.0,Extrovert,8.25,1.0,7.25,0.0,56.0,6.0,11.408552002314162,17.311171363450793,56.0,0.0,False,1.0
4665,5.0,2.0,1.0,2.0,2.0,0.0,1.0,Introvert,1.0,3.0,-2.0,2.0,0.0,0.0,1.3535222312567283,1.9278082397898826,5.0,-2.0,False,1.0
4666,2.0,0.0,9.0,5.0,0.0,4.0,7.0,Extrovert,6.25,0.6666666666666666,5.583333333333333,0.0,20.0,4.0,5.5174617992358845,6.109990655141957,20.0,0.0,False,1.0
4667,0.0,0.0,8.0,4.0,0.0,8.0,9.0,Extrovert,7.25,0.0,7.25,0.0,32.0,0.0,7.178993553566031,10.037469963597148,32.0,0.0,False,1.0
4668,1.0,0.0,6.0,5.0,0.0,10.0,10.0,Extrovert,7.75,0.3333333333333333,7.416666666666667,0.0,50.0,2.0,10.026133247460749,15.627500281709018,50.0,0.0,False,1.0
4669,2.0,0.0,5.0,7.0,0.0,13.0,6.0,Extrovert,7.75,0.6666666666666666,7.083333333333333,0.0,91.0,4.0,15.874945219030659,28.94122698324827,91.0,0.0,False,1.0
4670,5.0,2.0,3.0,1.0,2.0,3.0,0.0,Introvert,1.75,3.0,-1.25,6.0,3.0,0.0,2.202665308598093,2.158214632508701,6.0,-1.25,False,1.0
4671,1.0,0.0,9.0,7.0,0.0,8.0,9.0,Extrovert,8.25,0.3333333333333333,7.916666666666667,0.0,56.0,2.0,11.04012781657678,17.50103173666504,56.0,0.0,False,1.0
4672,1.0,0.0,8.0,7.0,0.0,8.0,3.0,Extrovert,6.5,0.3333333333333333,6.166666666666667,0.0,56.0,2.0,10.379472892142518,17.661988642540123,56.0,0.0,False,1.0
4673,,2.0,3.0,,2.0,4.0,0.0,Extrovert,2.3333333333333335,2.0,0.3333333333333335,6.0,,,2.4531149520593036,1.9454969397865305,6.0,0.0,False,1.0
4674,10.0,2.0,2.0,3.0,2.0,3.0,,Introvert,2.6666666666666665,4.666666666666667,-2.0000000000000004,4.0,9.0,0.0,3.4410198261864844,3.6243460673154697,10.0,-2.0000000000000004,False,1.0
4675,5.0,2.0,2.0,0.0,2.0,4.0,3.0,Introvert,2.25,3.0,-0.75,4.0,0.0,0.0,2.0342413159370474,1.8576132442729856,5.0,-0.75,False,1.0
4676,1.0,0.0,5.0,7.0,0.0,13.0,6.0,Extrovert,7.75,0.3333333333333333,7.416666666666667,0.0,91.0,2.0,15.690432522171026,29.03615273202824,91.0,0.0,False,1.0
4677,1.0,0.0,8.0,3.0,0.0,4.0,6.0,Introvert,5.25,0.3333333333333333,4.916666666666667,0.0,12.0,2.0,3.8660546395646938,3.887853883320948,12.0,0.0,False,1.0
4678,1.0,0.0,6.0,7.0,0.0,10.0,3.0,Extrovert,6.5,0.3333333333333333,6.166666666666667,0.0,70.0,2.0,12.315050692898822,22.257851388081896,70.0,0.0,False,1.0
4679,8.0,2.0,1.0,0.0,2.0,5.0,0.0,Introvert,1.5,4.0,-2.5,2.0,0.0,0.0,1.9378411189980707,2.9915708571990143,8.0,-2.5,False,1.0
4680,3.0,1.0,6.0,3.0,0.0,5.0,4.0,Extrovert,4.5,1.3333333333333333,3.166666666666667,0.0,15.0,3.0,4.212573089820812,4.432583911868874,15.0,0.0,False,1.0
4681,0.0,0.0,5.0,5.0,0.0,9.0,3.0,Extrovert,5.5,0.0,5.5,0.0,45.0,0.0,8.300117475316002,14.278032036936475,45.0,0.0,False,1.0
4682,2.0,0.0,5.0,4.0,0.0,6.0,5.0,Extrovert,5.0,0.6666666666666666,4.333333333333333,0.0,24.0,4.0,5.5789609658725565,7.2851614315790725,24.0,0.0,False,1.0
4683,0.0,0.0,9.0,7.0,0.0,5.0,7.0,Extrovert,7.0,0.0,7.0,0.0,35.0,0.0,7.49235055671084,10.960229363707754,35.0,0.0,False,1.0
4684,0.0,0.0,5.0,4.0,0.0,6.0,,Extrovert,5.0,0.0,5.0,0.0,24.0,0.0,5.240310470440895,7.754652998275759,24.0,0.0,False,1.0
4685,2.0,0.0,4.0,4.0,0.0,8.0,4.0,Extrovert,5.0,0.6666666666666666,4.333333333333333,0.0,32.0,4.0,6.683523451629874,9.882368783789286,32.0,0.0,False,1.0
4686,3.0,0.0,5.0,7.0,0.0,6.0,5.0,Extrovert,5.75,1.0,4.75,0.0,42.0,6.0,8.530876401729683,12.96762700716115,42.0,0.0,False,1.0
4687,11.0,2.0,0.0,0.0,1.0,2.0,2.0,Introvert,1.0,4.666666666666667,-3.666666666666667,0.0,0.0,0.0,1.898868575018838,4.010592860513078,11.0,-3.666666666666667,False,1.0
4688,0.0,0.0,7.0,6.0,0.0,7.0,8.0,Extrovert,7.0,0.0,7.0,0.0,42.0,0.0,8.453288839592176,13.175260455753538,42.0,0.0,False,1.0
4689,2.0,0.0,9.0,5.0,0.0,15.0,3.0,Extrovert,8.0,0.6666666666666666,7.333333333333333,0.0,75.0,4.0,13.763014018136504,23.728238741126216,75.0,0.0,False,1.0
4690,3.0,0.0,8.0,5.0,0.0,10.0,10.0,Extrovert,8.25,1.0,7.25,0.0,50.0,6.0,10.583334766545718,15.394811737762053,50.0,0.0,False,1.0
4691,2.0,0.0,8.0,,0.0,,9.0,Extrovert,8.5,0.6666666666666666,7.833333333333333,0.0,,4.0,4.066480523036646,3.7210263164491906,9.0,0.0,False,1.0
4692,6.0,2.0,2.0,3.0,2.0,2.0,0.0,Introvert,1.75,3.3333333333333335,-1.5833333333333335,4.0,6.0,0.0,2.3213901274725885,2.3308397588152374,6.0,-1.5833333333333335,False,1.0
4693,3.0,0.0,8.0,4.0,0.0,9.0,0.0,Extrovert,5.25,1.0,4.25,0.0,36.0,6.0,7.526596879417234,11.201972841122554,36.0,0.0,False,1.0
4694,3.0,0.0,4.0,3.0,0.0,11.0,5.0,Extrovert,5.75,1.0,4.75,0.0,33.0,6.0,7.299987843964944,10.17128630715321,33.0,0.0,False,1.0
4695,3.0,0.0,5.0,3.0,0.0,8.0,6.0,Extrovert,5.5,1.0,4.5,0.0,24.0,6.0,5.961454015074762,7.260331116690649,24.0,0.0,False,1.0
4696,3.0,0.0,8.0,3.0,0.0,4.0,8.0,Extrovert,5.75,1.0,4.75,0.0,12.0,6.0,4.437639133962662,3.8693506451143342,12.0,0.0,False,1.0
4697,7.0,1.0,1.0,1.0,2.0,4.0,2.0,Introvert,2.0,3.3333333333333335,-1.3333333333333335,2.0,4.0,7.0,2.690203462260855,2.53131703186278,7.0,-1.3333333333333335,False,1.0
4698,9.0,2.0,0.0,0.0,2.0,1.0,,Introvert,0.3333333333333333,4.333333333333333,-3.9999999999999996,0.0,0.0,0.0,1.5004504162728323,3.6247758417700386,9.0,-3.9999999999999996,False,1.0
4699,3.0,0.0,5.0,7.0,0.0,7.0,4.0,Extrovert,5.75,1.0,4.75,0.0,49.0,6.0,9.498341734019068,15.257840057749247,49.0,0.0,False,1.0
4700,0.0,0.0,6.0,6.0,0.0,8.0,7.0,Extrovert,6.75,0.0,6.75,0.0,48.0,0.0,9.185016535058256,15.126707283220252,48.0,0.0,False,1.0
4701,,0.0,6.0,6.0,0.0,12.0,9.0,Extrovert,8.25,0.0,8.25,0.0,72.0,,15.014784999570642,23.858183328994055,72.0,0.0,False,1.0
4702,1.0,0.0,8.0,7.0,0.0,9.0,4.0,Extrovert,7.0,0.3333333333333333,6.666666666666667,0.0,63.0,2.0,11.534789791937127,19.89879653235587,63.0,0.0,False,1.0
4703,0.0,0.0,,6.0,0.0,6.0,6.0,Extrovert,6.0,0.0,6.0,,36.0,0.0,7.892820323027551,11.89703087276716,36.0,0.0,False,1.0
4704,2.0,0.0,6.0,3.0,0.0,11.0,10.0,Extrovert,7.5,0.6666666666666666,6.833333333333333,0.0,33.0,4.0,7.781853221214237,10.178517821130852,33.0,0.0,False,1.0
4705,2.0,0.0,6.0,7.0,0.0,7.0,5.0,Extrovert,6.25,0.6666666666666666,5.583333333333333,0.0,49.0,4.0,9.500066141380117,15.276780133437601,49.0,0.0,False,1.0
4706,3.0,0.0,9.0,7.0,0.0,13.0,9.0,Extrovert,9.5,1.0,8.5,0.0,91.0,6.0,16.716666147269976,28.643141522450133,91.0,0.0,False,1.0
4707,4.0,0.0,7.0,6.0,0.0,14.0,10.0,Extrovert,9.25,1.3333333333333333,7.916666666666667,0.0,84.0,8.0,15.842949421885217,26.319705363701768,84.0,0.0,False,1.0
4708,3.0,0.0,4.0,3.0,0.0,14.0,5.0,Extrovert,6.5,1.0,5.5,0.0,42.0,6.0,8.830800540626413,13.086656534324838,42.0,0.0,False,1.0
4709,2.0,0.0,6.0,4.0,0.0,11.0,3.0,Extrovert,6.0,0.6666666666666666,5.333333333333333,0.0,44.0,4.0,8.722606465628093,13.750887107157133,44.0,0.0,False,1.0
4710,6.0,2.0,3.0,1.0,2.0,1.0,1.0,Introvert,1.5,3.3333333333333335,-1.8333333333333335,6.0,1.0,0.0,2.021169417929097,2.3511483849254007,6.0,-1.8333333333333335,False,1.0
4711,1.0,0.0,4.0,6.0,0.0,14.0,5.0,Extrovert,7.25,0.3333333333333333,6.916666666666667,0.0,84.0,2.0,14.537054845959455,26.82013908973768,84.0,0.0,False,1.0
4712,2.0,0.0,6.0,3.0,0.0,7.0,7.0,Extrovert,5.75,0.6666666666666666,5.083333333333333,0.0,21.0,4.0,5.458915468783616,6.379484966447047,21.0,0.0,False,1.0
4713,9.0,2.0,1.0,2.0,2.0,0.0,3.0,Introvert,1.5,4.333333333333333,-2.833333333333333,2.0,0.0,0.0,2.0457587246090734,3.2112116455408697,9.0,-2.833333333333333,False,1.0
4714,1.0,0.0,9.0,7.0,0.0,6.0,5.0,Extrovert,6.75,0.3333333333333333,6.416666666666667,0.0,42.0,2.0,8.541142583329838,13.08062541896809,42.0,0.0,False,1.0
4715,11.0,2.0,,1.0,2.0,1.0,0.0,Introvert,0.6666666666666666,5.0,-4.333333333333333,,1.0,0.0,2.1019386505247284,4.367420974911155,11.0,-4.333333333333333,False,1.0
4716,1.0,0.0,5.0,4.0,0.0,4.0,3.0,Extrovert,4.0,0.3333333333333333,3.6666666666666665,0.0,16.0,2.0,3.9137558128985717,4.8795462471381885,16.0,0.0,False,1.0
4717,7.0,1.0,2.0,2.0,2.0,3.0,2.0,Introvert,2.25,3.3333333333333335,-1.0833333333333335,4.0,6.0,7.0,3.0528251716438293,2.5048539639334133,7.0,-1.0833333333333335,False,1.0
4718,5.0,2.0,0.0,0.0,1.0,4.0,2.0,Introvert,1.5,2.6666666666666665,-1.1666666666666665,0.0,0.0,0.0,1.407765230211435,1.909030571223974,5.0,-1.1666666666666665,False,1.0
4719,1.0,0.0,4.0,5.0,0.0,15.0,,Extrovert,8.0,0.3333333333333333,7.666666666666667,0.0,75.0,2.0,13.990605061668301,24.563492859872273,75.0,0.0,False,1.0
4720,2.0,0.0,7.0,5.0,0.0,8.0,8.0,Extrovert,7.0,0.6666666666666666,6.333333333333333,0.0,40.0,4.0,8.543580707537593,12.31400675859705,40.0,0.0,False,1.0
4721,2.0,0.0,4.0,7.0,0.0,8.0,4.0,Extrovert,5.75,0.6666666666666666,5.083333333333333,0.0,56.0,4.0,10.2803978405272,17.633619279385645,56.0,0.0,False,1.0
4722,0.0,0.0,9.0,5.0,1.0,11.0,6.0,Extrovert,7.75,0.3333333333333333,7.416666666666667,9.0,55.0,0.0,11.152572594982416,17.102675383659946,55.0,0.0,False,1.0
4723,0.0,1.0,6.0,5.0,0.0,8.0,6.0,Extrovert,6.25,0.3333333333333333,5.916666666666667,0.0,40.0,0.0,7.952513549513236,12.527557117214062,40.0,0.0,False,1.0
4724,1.0,0.0,8.0,3.0,0.0,5.0,9.0,Extrovert,6.25,0.3333333333333333,5.916666666666667,0.0,15.0,2.0,4.664653841997825,4.854275293419195,15.0,0.0,False,1.0
4725,1.0,1.0,7.0,,0.0,9.0,8.0,Extrovert,8.0,0.6666666666666666,7.333333333333333,0.0,,1.0,3.9829907257105144,3.666967591645048,9.0,0.0,False,1.0
4726,4.0,2.0,,0.0,2.0,,1.0,Introvert,0.5,2.6666666666666665,-2.1666666666666665,,,0.0,1.13425330845069,1.9472785726983772,4.0,-2.1666666666666665,False,1.0
4727,1.0,0.0,3.0,6.0,0.0,,3.0,Extrovert,4.0,0.3333333333333333,3.6666666666666665,0.0,,2.0,2.206832780882683,2.0688550523484963,6.0,0.0,False,1.0
4728,,2.0,2.0,1.0,2.0,3.0,2.0,Introvert,2.0,2.0,0.0,4.0,3.0,,2.0090250017762186,1.192838393165237,4.0,0.0,False,1.0
4729,10.0,2.0,1.0,3.0,2.0,,2.0,Introvert,2.0,4.666666666666667,-2.666666666666667,2.0,,0.0,2.587894478176703,3.594363084353416,10.0,-2.666666666666667,False,1.0
4730,0.0,0.0,8.0,5.0,0.0,6.0,6.0,Extrovert,6.25,0.0,6.25,0.0,30.0,0.0,6.517595101004608,9.38636521578252,30.0,0.0,False,1.0
4731,3.0,1.0,9.0,6.0,0.0,8.0,7.0,Extrovert,7.5,1.3333333333333333,6.166666666666667,0.0,48.0,3.0,9.894610587097189,14.799752534503595,48.0,0.0,False,1.0
4732,1.0,0.0,7.0,7.0,0.0,,5.0,Extrovert,6.333333333333333,0.3333333333333333,6.0,0.0,,2.0,3.1933264800263372,2.923931178944594,7.0,0.0,False,1.0
4733,,0.0,5.0,6.0,0.0,10.0,3.0,Extrovert,6.0,0.0,6.0,0.0,60.0,,12.13732323121949,20.015822745996076,60.0,0.0,False,1.0
4734,3.0,0.0,,5.0,0.0,7.0,3.0,Extrovert,5.0,1.0,4.0,,35.0,6.0,8.00545426461083,11.32082726506,35.0,0.0,False,1.0
4735,6.0,2.0,1.0,,2.0,5.0,2.0,Introvert,2.6666666666666665,3.3333333333333335,-0.666666666666667,2.0,,0.0,2.328488601128146,2.0859991685444603,6.0,-0.666666666666667,False,1.0
4736,8.0,2.0,1.0,1.0,2.0,4.0,3.0,Introvert,2.25,4.0,-1.75,2.0,4.0,0.0,2.5019071417931547,2.683434591395411,8.0,-1.75,False,1.0
4737,0.0,1.0,7.0,6.0,0.0,,4.0,Extrovert,5.666666666666667,0.3333333333333333,5.333333333333334,0.0,,0.0,2.7937288419351414,2.8049498287888737,7.0,0.0,False,1.0
4738,5.0,2.0,1.0,3.0,2.0,1.0,1.0,Introvert,1.5,3.0,-1.5,2.0,3.0,0.0,1.7571478115110553,1.802061698992869,5.0,-1.5,False,1.0
4739,1.0,0.0,6.0,6.0,0.0,5.0,5.0,Extrovert,5.5,0.3333333333333333,5.166666666666667,0.0,30.0,2.0,6.410425430229498,9.265713572707764,30.0,0.0,False,1.0
